source_page,source_url,page_key,table_index,section,row_index,Sondeur | Sondeur | Sondeur | Sondeur,Date | Date | Date | Date,EXG | EXG | EXG | Unnamed: 2_level_3,NFP[a] | DVG | DVG | Unnamed: 3_level_3,NFP[a] | ECO | ECO | Unnamed: 4_level_3,NFP[a] | DVC | DVC | Unnamed: 5_level_3,NFP[a] | DVD | DVD | Unnamed: 6_level_3,DVG | LR[b] | LR[b] | Unnamed: 7_level_3,ECO | UPF (DLF-LP) | UPF (DLF-LP) | Unnamed: 8_level_3,DVC | REC | REC | Unnamed: 9_level_3,ENS | Autres | Autres | Unnamed: 10_level_3,ENS | Unnamed: 11_level_1 | Unnamed: 11_level_2 | Unnamed: 11_level_3,ENS | Unnamed: 12_level_1 | Unnamed: 12_level_2 | Unnamed: 12_level_3,ENS | Unnamed: 13_level_1 | Unnamed: 13_level_2 | Unnamed: 13_level_3,ENS | Unnamed: 14_level_1 | Unnamed: 14_level_2 | Unnamed: 14_level_3,DVD | Unnamed: 15_level_1 | Unnamed: 15_level_2 | Unnamed: 15_level_3,LR[b] | Unnamed: 16_level_1 | Unnamed: 16_level_2 | Unnamed: 16_level_3,RN et alliés | Unnamed: 17_level_1 | Unnamed: 17_level_2 | Unnamed: 17_level_3,RN et alliés | Unnamed: 18_level_1 | Unnamed: 18_level_2 | Unnamed: 18_level_3,UPF (DLF-LP) | Unnamed: 19_level_1 | Unnamed: 19_level_2 | Unnamed: 19_level_3,REC | Unnamed: 20_level_1 | Unnamed: 20_level_2 | Unnamed: 20_level_3,Autres | Unnamed: 21_level_1 | Unnamed: 21_level_2 | Unnamed: 21_level_3,row_links_json,Sondeur | Sondeur | Sondeur,Date | Date | Date,Échantillon | Échantillon | Échantillon,LO | Charlon | Unnamed: 3_level_2,REV (NFP) | Mortreux | Unnamed: 4_level_2,REN (Ensemble) | Darmanin | Unnamed: 5_level_2,RES | Brazon | Unnamed: 6_level_2,LR | Garcia | Unnamed: 7_level_2,RN | Verbrugghe | Unnamed: 8_level_2,REC | Viguie-Desplaces | Unnamed: 9_level_2,REV (NFP) | Mortreux | Unnamed: 3_level_2,REN (Ensemble) | Darmanin | Unnamed: 4_level_2,RN | Verbrugghe | Unnamed: 5_level_2,LO | Gasc | Unnamed: 3_level_2,LFI (NFP) | Czapla | Unnamed: 4_level_2,DVG | Cahuzac | Unnamed: 5_level_2,LR | Lepers | Unnamed: 6_level_2,RN | Cousin | Unnamed: 7_level_2,LFI (NFP) | Czapla | Unnamed: 3_level_2,DVG | Cahuzac | Unnamed: 4_level_2,RN | Cousin | Unnamed: 5_level_2,LO | Langouet | Unnamed: 3_level_2,LFI (NFP) | Salerno | Unnamed: 4_level_2,HOR (Ensemble) | Monetti | Unnamed: 5_level_2,EAC | Ben Moulay | Unnamed: 6_level_2,LR | Vanier-Guérin | Unnamed: 7_level_2,RAD (RN) | Ciotti | Unnamed: 8_level_2,DIV | Bovis | Unnamed: 9_level_2,DIV | Wahid Spach | Unnamed: 10_level_2,LFI (NFP) | Salerno | Unnamed: 3_level_2,HOR (Ensemble) | Monetti | Unnamed: 4_level_2,RAD (RN) | Ciotti | Unnamed: 5_level_2,LO | Jochaud | Unnamed: 3_level_2,NPA-R | Caudron | Unnamed: 4_level_2,PRCF | Duterte | Unnamed: 5_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 6_level_2,LFI diss. | Corbière | Unnamed: 7_level_2,AC | Verhaeghe | Unnamed: 8_level_2,HOR (Ensemble) | Breteau | Unnamed: 9_level_2,DVD | Toche | Unnamed: 10_level_2,RN | Trova | Unnamed: 11_level_2,DIV | Atlani | Unnamed: 12_level_2,LFI (NFP) | Ali Ben Ali | Unnamed: 3_level_2,LFI diss. | Corbière | Unnamed: 4_level_2,REN (Ensemble) | Borne | Unnamed: 3_level_2,RN | Calbrix | Unnamed: 4_level_2,Sondeur | Sondeur,Date | Date,Panel | Panel,NFP | Ne sait pas,RN | Unnamed: 4_level_1,Ne sait pas | Unnamed: 5_level_1,ENS | Ne sait pas,NFP[a] (LFI-PCF-EELV-PS) | Unnamed: 3_level_1,DVG | Unnamed: 4_level_1,ENS (RE-MoDem-HOR-PRV-UDI) | Unnamed: 5_level_1,DVD | Unnamed: 6_level_1,LR[b] | Unnamed: 7_level_1,RN et alliés | Unnamed: 8_level_1,UPF (DLF-LP) | Unnamed: 9_level_1,Autres | Unnamed: 10_level_1,Alliance,Parti ou groupe,Parti ou groupe.1,Sièges projetés,v · m Sondages préélectoraux en France,v · m Sondages préélectoraux en France.1,0,1
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,29,Ifop,13-14 juin 2024,1 %,26 %,26 %,26 %,26 %,"3,5 %",—,—,19 %,19 %,19 %,19 %,19 %,"1,5 %",7 %,7 %,35 %,1 %,3 %,3 %,"[{""label"": ""Ifop"", ""url"": ""https://www.ifop.com/wp-content/uploads/2024/06/120912-Rapport.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,30,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,Debout la France soutient l'« union des droites » derrière le RN et renonce à présenter des candidats dans la majorité des circonscriptions (14 juin 2024).,"[{""label"": ""Debout la France"", ""url"": ""https://fr.wikipedia.org/wiki/Debout_la_France""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,31,Opinion Way,12-13 juin 2024,1 %,25 %,25 %,25 %,25 %,2 %,2 %,—,20 %,20 %,20 %,20 %,[f],2 %,7 %,7 %,33 %,—,3 %,5 %,"[{""label"": ""Opinion Way"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9854-leg-opinion-way-legitrack-v1-le-18-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,32,Cluster17,11-13 juin 2024,1 %,"28,5 %","28,5 %","28,5 %","28,5 %",3 %,"1,5 %",1 %,18 %,18 %,18 %,18 %,18 %,"2,5 %",7 %,7 %,"29,5 %","1,5 %","3,5 %",3 %,"[{""label"": ""Cluster17"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9852-leg-cluster-17-le-point-14-juin-2024.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,33,Opinion Way,11-12 juin 2024,1 %,25 %,25 %,25 %,25 %,3 %,1 %,—,19 %,19 %,19 %,19 %,[f],1 %,9 %,9 %,32 %,—,4 %,5 %,"[{""label"": ""Opinion Way"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9853-leg-ow-le-jdd-cnews-europe-1-le-14-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,34,Elabe,11-12 juin 2024,1 %,28 %,28 %,28 %,28 %,5 %,—,—,18 %,18 %,18 %,18 %,18 %,2 %,"6,5 %","6,5 %",31 %,—,4 %,"4,5 %","[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/wp-content/uploads/2024/06/12062024_elabe_bfmtv_les-francais-et-les-elections-legislatives.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,35,"Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","Le président LR, Éric Ciotti, annonce une alliance avec le Rassemblement national, rapidement contestée en interne (11 juin 2024).","[{""label"": ""LR"", ""url"": ""https://fr.wikipedia.org/wiki/Les_R%C3%A9publicains""}, {""label"": ""Éric Ciotti"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89ric_Ciotti""}, {""label"": ""contestée en interne"", ""url"": ""https://fr.wikipedia.org/wiki/Crise_de_2024_au_parti_Les_R%C3%A9publicains""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,36,"Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","Les principaux partis de gauche, regroupés en 2022 sous l'étiquette NUPES, annoncent la création d'un Nouveau Front populaire (nuit du 10 au 11 juin 2024).","[{""label"": ""NUPES"", ""url"": ""https://fr.wikipedia.org/wiki/Nouvelle_Union_populaire_%C3%A9cologique_et_sociale""}, {""label"": ""Nouveau Front populaire"", ""url"": ""https://fr.wikipedia.org/wiki/Nouveau_Front_populaire""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,37,Ifop,10-11 juin 2024,1 %,25 %,25 %,25 %,25 %,5 %,—,—,18 %,18 %,18 %,18 %,18 %,"1,5 %",9 %,9 %,35 %,"0,5 %",4 %,1 %,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9850-leg-ifop-le-figaro-lci-sud-radio-11-juin.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,38,Ifop,10-11 juin 2024,1 %,11 %,19 %,19 %,19 %,3 %,—,—,17 %,17 %,17 %,17 %,17 %,2 %,8 %,8 %,34 %,"<0,5 %",4 %,1 %,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,39,Ifop,10-11 juin 2024,1 %,11 %,2 %,6 %,13 %,2 %,—,—,16 %,16 %,16 %,16 %,16 %,1 %,8 %,8 %,35 %,"0,5 %","3,5 %",1 %,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,40,Opinion Way,10 juin 2024,1 %,23 %,23 %,23 %,23 %,4 %,2 %,—,18 %,18 %,18 %,18 %,[f],2 %,8 %,8 %,33 %,—,5 %,4 %,"[{""label"": ""Opinion Way"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9848-leg-opinionway-cnews-10-juin-2024.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,41,Harris Interactive,9-10 juin 2024,3 %,22 %,22 %,22 %,22 %,9 %,—,—,19 %,19 %,19 %,19 %,19 %,9 %,9 %,9 %,34 %,—,4 %,—,"[{""label"": ""Harris Interactive"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2024/juin/9847-leg-harris-interactive-challenges-m6-rtl.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,42,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,Le président de la République Emmanuel Macron dissout l'Assemblée nationale[32] et convoque des élections législatives pour le 30 juin et le 7 juillet 2024[33] (9 juin 2024).,"[{""label"": ""Emmanuel Macron"", ""url"": ""https://fr.wikipedia.org/wiki/Emmanuel_Macron""}, {""label"": ""dissout l'Assemblée nationale"", ""url"": ""https://fr.wikipedia.org/wiki/Dissolution_parlementaire_(France)#Dissolution_par_Emmanuel_Macron""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,43,Ifop,12-13 décembre 2023,"1,5 %",24 %,24 %,24 %,24 %,6 %,—,—,19 %,19 %,19 %,19 %,19 %,3 %,11 %,11 %,28 %,1 %,5 %,"1,5 %","[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2023/decembre/9705-leg-ifop-sud-radio-17-decembre.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,44,Ifop,12-13 décembre 2023,1 %,10 %,4 %,9 %,8 %,2 %,—,—,18 %,18 %,18 %,18 %,18 %,3 %,10 %,10 %,27 %,1 %,6 %,1 %,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,45,Elabe,3-5 avril 2023,1 %,"25,5 %","25,5 %","25,5 %","25,5 %",3 %,—,—,"21,5 %","21,5 %","21,5 %","21,5 %",[f],1 %,"11,5 %","11,5 %","24,5 %","1,5 %","4,5 %",6 %,"[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/wp-content/uploads/2023/04/20230405_elabe_bfmtv_les-francais-et-le-climat-politique.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur les élections législatives françaises de 2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,legislatives_2024,0,Sondages nationaux,46,Ifop,20-21 mars 2023,1 %,26 %,26 %,26 %,26 %,5 %,—,—,22 %,22 %,22 %,22 %,22 %,2 %,10 %,10 %,26 %,1 %,5 %,2 %,"[{""label"": ""Ifop"", ""url"": ""http://www.commission-des-sondages.fr/notices/files/notices/2023/mars/9684-leg-ifop-jdd.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
