source_page,source_url,page_key,table_index,section,row_index,Sondeur | Sondeur | Sondeur,Date | Date | Date,Échantillon | Échantillon | Échantillon,Unnamed: 3_level_0 | Arthaud (LO) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Mélenchon (LFI) | Unnamed: 4_level_2,Unnamed: 5_level_0 | Roussel (PCF) | Unnamed: 5_level_2,Unnamed: 6_level_0 | Tondelier[b] (LE) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Glucksmann[b] (PP)[b] | Unnamed: 7_level_2,Unnamed: 8_level_0 | Attal[b] (RE) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Philippe (HOR) | Unnamed: 9_level_2,Unnamed: 10_level_0 | Villepin (LFH) | Unnamed: 10_level_2,Unnamed: 11_level_0 | Retailleau (LR) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Dupont-Aignan (DLF) | Unnamed: 12_level_2,Unnamed: 13_level_0 | Candidat RN | Unnamed: 13_level_2,Unnamed: 14_level_0 | Zemmour[b] (REC) | Unnamed: 14_level_2,Autre | Autre | Unnamed: 15_level_2,row_links_json,Unnamed: 4_level_0 | Poutou[d] (NPA-A) | Unnamed: 4_level_2,Unnamed: 5_level_0 | Mélenchon (LFI) | Unnamed: 5_level_2,Unnamed: 6_level_0 | Roussel (PCF) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Tondelier (LE) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Candidat PS / PP | Unnamed: 8_level_2,Unnamed: 9_level_0 | Candidat EPR | Unnamed: 9_level_2,Unnamed: 10_level_0 | Candidat EPR | Unnamed: 10_level_2,Unnamed: 11_level_0 | Villepin (LFH) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Candidat LR | Unnamed: 12_level_2,Unnamed: 13_level_0 | Dupont-Aignan (DLF) | Unnamed: 13_level_2,Unnamed: 14_level_0 | Candidat RN | Unnamed: 14_level_2,Unnamed: 15_level_0 | Zemmour[b] (REC) | Unnamed: 15_level_2,Autres | Autres | Unnamed: 16_level_2,Unnamed: 17_level_0 | Unnamed: 17_level_1 | Unnamed: 17_level_2,Unnamed: 6_level_0 | Mélenchon[b] (LFI) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Faure[b] (PS) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Tondelier[b] (LE) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Candidat ENS | Unnamed: 9_level_2,Unnamed: 10_level_0 | Candidat ENS | Unnamed: 10_level_2,Unnamed: 11_level_0 | Wauquiez[b] (LR) | Unnamed: 11_level_2,Unnamed: 12_level_0 | Lassalle (RES) | Unnamed: 12_level_2,Unnamed: 14_level_0 | Le Pen[b] (RN) | Unnamed: 14_level_2,Unnamed: 15_level_0 | Zemmour (REC) | Unnamed: 15_level_2,Unnamed: 7_level_0 | Candidat PS/DVG | Unnamed: 7_level_2,Unnamed: 8_level_0 | Candidat EELV | Unnamed: 8_level_2,Unnamed: 10_level_0 | Wauquiez (LR) | Unnamed: 10_level_2,Unnamed: 11_level_0 | Lassalle (RES) | Unnamed: 11_level_2,Unnamed: 13_level_0 | Le Pen[b] (RN) | Unnamed: 13_level_2,Unnamed: 14_level_0 | Zemmour (REC) | Unnamed: 14_level_2,Dates | Dates | Dates,Unnamed: 4_level_0 | Poutou (NPA-A) | Unnamed: 4_level_2,Unnamed: 6_level_0 | Mélenchon (LFI) | Unnamed: 6_level_2,Unnamed: 7_level_0 | Hidalgo (PS) | Unnamed: 7_level_2,Unnamed: 8_level_0 | Jadot (EELV) | Unnamed: 8_level_2,Unnamed: 9_level_0 | Macron (REN) | Unnamed: 9_level_2,Unnamed: 10_level_0 | Pécresse (LR) | Unnamed: 10_level_2,Unnamed: 13_level_0 | Le Pen (RN) | Unnamed: 13_level_2,Unnamed: 3_level_0 | Attal (RE) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Bardella (RN) | Unnamed: 4_level_2,Unnamed: 3_level_0 | Mélenchon (LFI) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Philippe (HOR) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Glucksmann (PP) | Unnamed: 3_level_2,Unnamed: 3_level_0 | Retailleau (LR) | Unnamed: 3_level_2,Unnamed: 4_level_0 | Le Pen (RN) | Unnamed: 4_level_2,Unnamed: 3_level_0 | Ruffin (D!) | Unnamed: 3_level_2,v · m Sondages préélectoraux en France,v · m Sondages préélectoraux en France.1,0,1
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,18,Harris Interactive,6-7 avril,1 320,1.0,,4,,,,,,,2,,,,"[{""label"": ""Cazeneuve"", ""url"": ""https://fr.wikipedia.org/wiki/Bernard_Cazeneuve""}, {""label"": ""Jadot"", ""url"": ""https://fr.wikipedia.org/wiki/Yannick_Jadot""}, {""label"": ""Darmanin"", ""url"": ""https://fr.wikipedia.org/wiki/G%C3%A9rald_Darmanin""}]",2.0,,,,,,,,,,,,,,17,,,24 Philippe,,,,,,3 Delga,4 Jadot,5.0,—,31,7.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,19,Ifop,30-31 mars,1 105,1.0,,5,,,,,,,25,,,,"[{""label"": ""Delga"", ""url"": ""https://fr.wikipedia.org/wiki/Carole_Delga""}, {""label"": ""Jadot"", ""url"": ""https://fr.wikipedia.org/wiki/Yannick_Jadot""}, {""label"": ""Philippe"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89douard_Philippe""}]",25.0,,,,,,,,,,,,,,17,,,26 Philippe,,,,,,3 Faure,1 Tondelier,5.0,2,29,6.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,20,Ifop,30-31 mars,1 105,1.0,,—,,,,,,,3,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2023/avril/9686-pres-ifop-7-04-fig-mag-sud-radio.pdf""}, {""label"": ""Faure"", ""url"": ""https://fr.wikipedia.org/wiki/Olivier_Faure_(homme_politique)""}, {""label"": ""Tondelier"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Tondelier""}, {""label"": ""Philippe"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89douard_Philippe""}]",25.0,,,,,,,,,,,,,,22,,,28 Philippe,,,,,,—,—,4.0,25,31,6.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,21,Ifop,30-31 mars,1 105,1.0,,6,,,,,,,3,,,,"[{""label"": ""Philippe"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89douard_Philippe""}]",25.0,,,,,,,,,,,,,,20,,,18 Le Maire,,,,,,2 Faure,1 Tondelier,6.0,25,32,6.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,22,Ifop,30-31 mars,1 105,5.0,,5,,,,,,,4,,,,"[{""label"": ""Faure"", ""url"": ""https://fr.wikipedia.org/wiki/Olivier_Faure_(homme_politique)""}, {""label"": ""Tondelier"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Tondelier""}, {""label"": ""Le Maire"", ""url"": ""https://fr.wikipedia.org/wiki/Bruno_Le_Maire""}]",25.0,,,,,,,,,,,,,,20,,,11 Darmanin,,,,,,3 Faure,2 Tondelier,8.0,2,35,7.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,3,Année 2023,23,Ifop,30-31 mars,1 105,1.0,,65,,,,,,,3,,,,"[{""label"": ""Faure"", ""url"": ""https://fr.wikipedia.org/wiki/Olivier_Faure_(homme_politique)""}, {""label"": ""Tondelier"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Tondelier""}, {""label"": ""Darmanin"", ""url"": ""https://fr.wikipedia.org/wiki/G%C3%A9rald_Darmanin""}]",15.0,,,,,,,,,,,,,,20,,,9 Bayrou,,,,,,2 Faure,1 Tondelier,10.0,3,36,7.0,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,0,,,,,,,,,,,,,,,,,"[{""label"": ""Arthaud"", ""url"": ""https://fr.wikipedia.org/wiki/Nathalie_Arthaud""}, {""label"": ""LO"", ""url"": ""https://fr.wikipedia.org/wiki/Lutte_ouvri%C3%A8re""}, {""label"": ""Poutou"", ""url"": ""https://fr.wikipedia.org/wiki/Philippe_Poutou""}, {""label"": ""NPA-A"", ""url"": ""https://fr.wikipedia.org/wiki/Nouveau_Parti_anticapitaliste""}, {""label"": ""Roussel"", ""url"": ""https://fr.wikipedia.org/wiki/Fabien_Roussel""}, {""label"": ""PCF"", ""url"": ""https://fr.wikipedia.org/wiki/Parti_communiste_fran%C3%A7ais""}, {""label"": ""Mélenchon"", ""url"": ""https://fr.wikipedia.org/wiki/Jean-Luc_M%C3%A9lenchon""}, {""label"": ""LFI"", ""url"": ""https://fr.wikipedia.org/wiki/La_France_insoumise""}, {""label"": ""Hidalgo"", ""url"": ""https://fr.wikipedia.org/wiki/Anne_Hidalgo""}, {""label"": ""PS"", ""url"": ""https://fr.wikipedia.org/wiki/Parti_socialiste_(France)""}, {""label"": ""Jadot"", ""url"": ""https://fr.wikipedia.org/wiki/Yannick_Jadot""}, {""label"": ""EELV"", ""url"": ""https://fr.wikipedia.org/wiki/Europe_%C3%89cologie_Les_Verts""}, {""label"": ""Macron"", ""url"": ""https://fr.wikipedia.org/wiki/Emmanuel_Macron""}, {""label"": ""REN"", ""url"": ""https://fr.wikipedia.org/wiki/Renaissance_(parti)""}, {""label"": ""Pécresse"", ""url"": ""https://fr.wikipedia.org/wiki/Val%C3%A9rie_P%C3%A9cresse""}, {""label"": ""LR"", ""url"": ""https://fr.wikipedia.org/wiki/Les_R%C3%A9publicains""}, {""label"": ""Lassalle"", ""url"": ""https://fr.wikipedia.org/wiki/Jean_Lassalle""}, {""label"": ""RES"", ""url"": ""https://fr.wikipedia.org/wiki/R%C3%A9sistons""}, {""label"": ""Dupont-Aignan"", ""url"": ""https://fr.wikipedia.org/wiki/Nicolas_Dupont-Aignan""}, {""label"": ""DLF"", ""url"": ""https://fr.wikipedia.org/wiki/Debout_la_France""}, {""label"": ""Le Pen"", ""url"": ""https://fr.wikipedia.org/wiki/Marine_Le_Pen""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}, {""label"": ""Zemmour"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89ric_Zemmour""}, {""label"": ""REC"", ""url"": ""https://fr.wikipedia.org/wiki/Reconqu%C3%AAte_(parti_politique)""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,1,Cluster17,,1 580,5.0,,5.0,,,,,,,3.0,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,65.0,18-20 octobre 2023,5.0,175.0,2.0,5.0,245.0,35.0,295.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,2,Odoxa,,1 005,1.0,,5.0,,,,,,,2.0,,,,"[{""label"": ""Cluster17"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2023/octobre/9701-cluster-17-nupes-le-point-25-octobre.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,5-6 avril 2023,1.0,19.0,2.0,4.0,23.0,3.0,32.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,3,Elabe,,1 808,5.0,,4.0,,,,,,,25.0,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/si-on-refaisait-voter-aujourdhui-les-francais-ils-eliraient-nettement-marine-le-pen/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,7.0,3-5 avril 2023,1.0,185.0,15.0,5.0,23.0,35.0,31.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,4,Ifop,,1 105,5.0,,5.0,,,,,,,2.0,,,,"[{""label"": ""Elabe"", ""url"": ""https://elabe.fr/presidentielle-legislatives-2023/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,6.0,30-31 mars 2023,1.0,17.0,2.0,5.0,25.0,4.0,31.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,5,Cluster17,,2 096,5.0,,3.0,,,,,,,25.0,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2023/avril/9686-pres-ifop-7-04-fig-mag-sud-radio.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,6.0,4-6 novembre 2022,1.0,20.0,1.0,5.0,30.0,3.0,255.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,6,Ifop,,1 126,5.0,,3.0,,,,,,,2.0,,,,"[{""label"": ""Cluster17"", ""url"": ""https://cluster17.com/wp-content/uploads/2022/11/sondage_presidentielle_081122_C17_Notice_technique_Commission_des.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,5.0,25-26 octobre 2022,1.0,17.0,2.0,6.0,29.0,3.0,30.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,4,Autres,7,Résultats,,35 132 947[m],56.0,,228.0,,,,,,,206.0,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2022/octobre/9681-pdt-ifop-jdd.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,313.0,,707.0,10 avril 2022,77.0,2195.0,175.0,463.0,2785.0,478.0,2315.0,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,5,Hypothèse Attal – Bardella,0,,,,,,,,,,,,,,,,,"[{""label"": ""Attal"", ""url"": ""https://fr.wikipedia.org/wiki/Gabriel_Attal""}, {""label"": ""RE"", ""url"": ""https://fr.wikipedia.org/wiki/Renaissance_(parti)""}, {""label"": ""Bardella"", ""url"": ""https://fr.wikipedia.org/wiki/Jordan_Bardella""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,5,Hypothèse Attal – Bardella,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,43.0,57.0,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,5,Hypothèse Attal – Bardella,2,Odoxa,,1 004,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 - 20 novembre 2025,,,,,,,,44.0,56.0,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,5,Hypothèse Attal – Bardella,3,Ifop,,9 128,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/jordan-bardella-est-la-personnalite-politique-preferee-des-francais-et-remporterait-la-presidentielle-si-elle-avait-lieu-dimanche-prochain/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 - 30 avril 2025,,,,,,,,48.0,52.0,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,5,Hypothèse Attal – Bardella,4,Ifop,,1 093,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.lopinion.fr/politique/bardella-le-pen-philippe-melenchon-glucksmann-a-moins-de-deux-ans-de-la-presidentielle-le-sondage-qui-relance-les-ambitions/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 - 18 avril 2024,,,,,,,,49.0,51.0,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,6,Hypothèse Mélenchon – Bardella,0,,,,,,,,,,,,,,,,,"[{""label"": ""Mélenchon"", ""url"": ""https://fr.wikipedia.org/wiki/Jean-Luc_M%C3%A9lenchon""}, {""label"": ""LFI"", ""url"": ""https://fr.wikipedia.org/wiki/La_France_insoumise""}, {""label"": ""Bardella"", ""url"": ""https://fr.wikipedia.org/wiki/Jordan_Bardella""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,6,Hypothèse Mélenchon – Bardella,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,,68.0,32.0,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,6,Hypothèse Mélenchon – Bardella,2,Elabe,,1 504,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,,715.0,285.0,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,6,Hypothèse Mélenchon – Bardella,3,Odoxa,,689,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 - 20 novembre 2025,,,,,,,,,74.0,26.0,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,6,Hypothèse Mélenchon – Bardella,4,Ifop,,9 128,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/jordan-bardella-est-la-personnalite-politique-preferee-des-francais-et-remporterait-la-presidentielle-si-elle-avait-lieu-dimanche-prochain/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 - 30 avril 2025,,,,,,,,,67.0,33.0,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,0,,,,,,,,,,,,,,,,,"[{""label"": ""Philippe"", ""url"": ""https://fr.wikipedia.org/wiki/%C3%89douard_Philippe""}, {""label"": ""HOR"", ""url"": ""https://fr.wikipedia.org/wiki/Horizons""}, {""label"": ""Bardella"", ""url"": ""https://fr.wikipedia.org/wiki/Jordan_Bardella""}, {""label"": ""RN"", ""url"": ""https://fr.wikipedia.org/wiki/Rassemblement_national""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,1,Harris,,1 744,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mai 2026,,,,,,,,,54.0,,46.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,2,Odoxa,,1 005,,,,,,,,,,,,,,"[{""label"": ""Harris"", ""url"": ""https://tolunacorporate.com/wp-content/uploads/2026/05/Rapport-Toluna-Barometre-Presidentielle-2027-Vague-2-M6-RTL-Mai-2026.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20 - 21 mai 2026,,,,,,,,,52.0,,48.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,3,Elabe,,1 504,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/philippe-seffondre-melenchon-decolle-bardella-simpose/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 27 mars 2026,,,,,,,,,485.0,,515.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,4,Odoxa,,1 005,,,,,,,,,,,,,,"[{""label"": ""Elabe"", ""url"": ""https://www.commission-des-sondages.fr/notices/files/notices/2026/mars/10166-pres-elabe-28-mars.pdf""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 - 26 mars 2026,,,,,,,,,48.0,,52.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,5,Odoxa,,1 004,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/spectaculaire-come-back-dedouard-philippe-il-remporterait-aujourdhui-la-presidentielle/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19 - 20 novembre 2025,,,,,,,,,53.0,,47.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,6,Ifop,,9 128,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/jordan-bardella-est-la-personnalite-politique-preferee-des-francais-et-remporterait-la-presidentielle-si-elle-avait-lieu-dimanche-prochain/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11 - 30 avril 2025,,,,,,,,,50.0,,50.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,7,Odoxa,,1 005,,,,,,,,,,,,,,"[{""label"": ""Ifop"", ""url"": ""https://www.lopinion.fr/politique/bardella-le-pen-philippe-melenchon-glucksmann-a-moins-de-deux-ans-de-la-presidentielle-le-sondage-qui-relance-les-ambitions/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23 - 24 avril 2025,,,,,,,,,46.0,,54.0,,,,,,,,
Liste de sondages sur l'élection présidentielle française de 2027,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_l%27%C3%A9lection_pr%C3%A9sidentielle_fran%C3%A7aise_de_2027,presidentielle_2027,7,Hypothèse Philippe – Bardella,8,Ifop,,1 090,,,,,,,,,,,,,,"[{""label"": ""Odoxa"", ""url"": ""https://www.odoxa.fr/sondage/presidentielle-le-pen-ou-bardella-seraient-en-tete-au-premier-tour-mais-battus-par-philippe-au-second/""}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 - 18 avril 2024,,,,,,,,,50.0,,50.0,,,,,,,,
