source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,65,677.00390625,2,Ifop (http,Ifop (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,66,685.00390625,1,s://www.if,s://www.if,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,67,693.00390625,1,op.com/w,op.com/w,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,68,701.00390625,1,p-content/,p-content/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,69,705.00390625,21,"25-26 juin 700 1% 0 % 1% 35 % 40 % 1,5 % 10 % 1,5 % 10 % 0 %",25-26 juin,700,1%,0 %,1%,35 %,40 %,"1,5 %",10 %,"1,5 %",10 %,0 %
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,70,709.00390625,1,uploads/2,uploads/2,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,71,717.00390625,1,024/06/12,024/06/12,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,72,725.00390625,1,0961-Res,0961-Res,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,73,733.00390625,1,ultats.pdf),ultats.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,9,74,752.7265625,2,Second tour,Second tour,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,1,43.50390625,4,LFI (NFP) LFI diss.,LFI (NFP),LFI diss.,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,2,53.50390625,3,Sondeur Date Échantillon,Sondeur,Date,Échantillon,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,3,57.50390625,4,Ali Ben Ali Corbière,Ali Ben Ali Corbière,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,4,78.00390625,8,Ifop (https://www.ifop.com/wp-content/uploads/2024/06/120961-Resultats.pdf) 25-26 juin 700 46% 54 %,Ifop (https://www.ifop.com/wp-content/uploads/2024/06/120961-Resultats.pdf) 25-26 juin,700,46%,54 %,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,5,106.10516929626465,4,6e circonscription du Calvados,6e circonscription du Calvados,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,6,120.30078125,2,Second tour,Second tour,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,7,141.00390625,3,REN (Ensemble) RN,REN (Ensemble),RN,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,8,151.00390625,3,Sondeur Date Échantillon,Sondeur,Date,Échantillon,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,9,155.00390625,2,Borne Calbrix,Borne,Calbrix,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,10,175.50390625,9,Ifop (https://www.ifop.com/wp-content/uploads/2024/07/120979-Resultats.pdf) 2-3 juillet 711 54 % 46 %,Ifop (https://www.ifop.com/wp-content/uploads/2024/07/120979-Resultats.pdf) 2-3 juillet,711,54 %,46 %,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,11,204.72357845306396,8,Projections sur second tour avant le 1er tour,Projections sur second tour avant le 1er tour,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,12,220.30078125,26,"La question posée est : « En cas de duel entre un candidat du Front populaire et un candidat du Rassemblement national dans votre circonscription, vous","La question posée est : « En cas de duel entre un candidat du Front populaire et un candidat du Rassemblement national dans votre circonscription, vous",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,13,230.80078125,3,préférez… ? »,préférez… ? »,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,14,253.392578125,8,Sondeur Date Panel NFP RN Ne sait pas,Sondeur,Date,Panel NFP,RN,Ne sait pas,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,15,270.642578125,13,OpinionWay (https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830) 17-18 juin 2024 1 044 33 % 41 % 26 %,OpinionWay (https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830) 17-18 juin 2024 1 044 33 % 41 %,26 %,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,16,289.80078125,26,"La question posée est : « En cas de duel entre un candidat de la Majorité présidentielle et un candidat du Rassemblement national dans votre circonscription,","La question posée est : « En cas de duel entre un candidat de la Majorité présidentielle et un candidat du Rassemblement national dans votre circonscription,",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,17,300.30078125,4,vous souhaitez… ? »,vous souhaitez… ? »,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,18,322.892578125,8,Sondeur Date Panel ENS RN Ne sait pas,Sondeur,Date,Panel ENS,RN,Ne sait pas,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,19,340.142578125,13,OpinionWay (https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830) 17-18 juin 2024 1 044 40 % 37 % 22 %,OpinionWay (https://www.commission-des-sondages.fr/notices/medias/fichiers/add/1830) 17-18 juin 2024 1 044 40 % 37 %,22 %,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,20,371.951171875,3,Projections en sièges,Projections en sièges,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,21,393.30078125,25,"Les projections en sièges sont beaucoup moins fiables et beaucoup plus fragiles que celles en pourcentage de voix, notamment à cause des triangulaires, qui ne","Les projections en sièges sont beaucoup moins fiables et beaucoup plus fragiles que celles en pourcentage de voix, notamment à cause des triangulaires, qui ne",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,22,399.8406219482422,1,34,34,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,23,403.80078125,9,sont pas connues avant le 2 juillet 2024 .,sont pas connues avant le 2 juillet 2024 .,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,24,422.30078125,27,"Deux projections, par Mediapart et Le Figaro, menées à partir des résultats des récentes élections européennes du 9 juin 2024, montrent le RN en tête dans 457","Deux projections, par Mediapart et Le Figaro, menées à partir des résultats des récentes élections européennes du 9 juin 2024, montrent le RN en tête dans 457",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,25,429.3406219482422,3,"35 35, 36",35,"35, 36",,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,26,433.30078125,30,"d'entre elles (près de huit sur dix) et au second tour des duels dans 513 circonscriptions, dont 461 (90 % d’entre eux) entre RN et gauche , mais aussi 52","d'entre elles (près de huit sur dix) et au second tour des duels dans 513 circonscriptions, dont 461 (90 % d’entre eux) entre RN et gauche",", mais aussi 52",,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,27,439.8406219482422,1,36,36,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,28,443.80078125,16,"duels incluant Renaissance, dont 41 contre le Nouveau Front populaire et 11 contre le RN .","duels incluant Renaissance, dont 41 contre le Nouveau Front populaire et 11 contre le RN .",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,29,643.6893920898438,12,Élections législatives françaises de 2024 : points moyens des projections en sièges.,Élections législatives françaises de 2024 : points moyens des projections en sièges.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,10,30,653.1893920898438,7,"Données ci-dessous, moyennes mobiles sur 4 valeurs.","Données ci-dessous, moyennes mobiles sur 4 valeurs.",,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,1,42.799739837646484,3,a ENS UPF,a,ENS,UPF,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,2,46.62832069396973,2,NFP b,NFP,b,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,3,50.892578125,12,Sondeur Date Panel DVG (RE-MoDem-HOR- DVD LR RN et alliés (DLF- Autres,Sondeur,Date,Panel,DVG,(RE-MoDem-HOR-,DVD,LR,RN et alliés,(DLF- Autres,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,4,54.142578125,1,(LFI-PCF-EELV-PS),(LFI-PCF-EELV-PS),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,5,57.642578125,2,PRV-UDI) LP),PRV-UDI),LP),,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,6,77.142578125,1,Résultats,Résultats,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,7,84.642578125,1,(https://ww,(https://ww,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,8,92.142578125,1,w.resultats-,w.resultats-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,9,99.642578125,1,elections.int,elections.int,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,10,107.142578125,1,erieur.gouv.,erieur.gouv.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,11,111.142578125,7,178 12 150 27 39 142 29,178,12,150,27,39,142,29,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,12,114.642578125,2,fr/legislative —,fr/legislative,—,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,13,118.642578125,20,"7 juillet 2024 32 908 657 30,84 % 2,08 % 26 % 4,68 % 6,76 % 24,61 % 5,03 %",7 juillet 2024 32 908 657,"30,84 %","2,08 %",26 %,"4,68 %","6,76 %","24,61 %","5,03 %",,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,14,122.33931922912598,2,s2024/) (-),s2024/),(-),,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,15,126.53606414794922,7,(193) (-) (166) (-) (47) (142) (29),(193),(-),(166),(-),(47),(142),(29),,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,16,130.03606414794922,1,(Composition,(Composition,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,17,137.53606414794922,3,des groupes à,des groupes à,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,18,145.03606414794922,2,l'ouverture de,l'ouverture de,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,19,152.53606414794922,1,l'Assemblée,l'Assemblée,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,20,160.03606414794922,1,nationale),nationale),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,21,173.142578125,2,Cluster 17,Cluster 17,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,22,180.642578125,1,(https://clust,(https://clust,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,23,188.142578125,1,er17.com/s,er17.com/s,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,24,195.642578125,1,ondage-ele,ondage-ele,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,25,199.642578125,15,165 - 195 130 - 160 30 - 50 170 - 210 15 - 30,165 - 195,130 - 160,30 - 50,170 - 210,15 - 30,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,26,203.142578125,9,ctions-legisl 5 juillet 2024 1 401 — — —,ctions-legisl,5 juillet 2024,1 401,—,—,—,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,27,207.142578125,10,29-34 % 23-28 % 5-9 % 29-36 % 3-5 %,29-34 %,23-28 %,5-9 %,29-36 %,3-5 %,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,28,210.642578125,1,atives-notre,atives-notre,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,29,218.142578125,1,-ultime-proj,-ultime-proj,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,30,225.642578125,1,ection-en-si,ection-en-si,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,31,233.142578125,1,eges/),eges/),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,32,246.642578125,2,Ifop (https://,Ifop (https://,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,33,254.142578125,1,www.tf1info.,www.tf1info.,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,34,261.642578125,1,fr/elections/,fr/elections/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,35,269.142578125,1,exclusif-a-q,exclusif-a-q,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,36,276.642578125,1,uoi-ressem,uoi-ressem,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,37,284.142578125,1,blera-la-futu,blera-la-futu,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,38,291.642578125,1,re-assembl,re-assembl,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,39,295.142578125,8,3-5 juillet 155-185 10-18 120-150 50-65 170-210 5-15,3-5 juillet,155-185,10-18,120-150,50-65,170-210,5-15,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,40,299.142578125,4,ee-decouvr 2 859 —,ee-decouvr,2 859,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,41,302.642578125,7,2024 27-32% 2-3% 21-26% 9-11% 29-36% 1-3%,2024,27-32%,2-3%,21-26%,9-11%,29-36%,1-3%,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,42,306.642578125,1,ez-les-resul,ez-les-resul,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,43,314.142578125,1,tats-de-notr,tats-de-notr,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,44,321.642578125,1,e-sondage-,e-sondage-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,45,329.142578125,1,quotidien-d,quotidien-d,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,46,336.642578125,1,u-5-juillet-2,u-5-juillet-2,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,47,344.142578125,1,307299.htm,307299.htm,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,48,351.642578125,1,l),l),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,49,365.142578125,1,Harris,Harris,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,50,372.642578125,1,Interactive,Interactive,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,51,380.142578125,1,(https://harri,(https://harri,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,52,387.642578125,1,s-interactiv,s-interactiv,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,53,395.142578125,8,e.fr/wp-cont 4-5 juillet 168-198 115-145 32-63 185-215 15-30,e.fr/wp-cont,4-5 juillet,168-198,115-145,32-63,185-215,15-30,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,54,398.642578125,4,2 951 — —,2 951,—,—,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,55,402.642578125,12,ent/upload 2024 29-34 % 20-25 % 6-11 % 32-37 % 3-5 %,ent/upload,2024,29-34 %,20-25 %,6-11 %,32-37 %,3-5 %,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,56,410.142578125,1,s/sites/6/20,s/sites/6/20,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,57,417.642578125,1,24/07/UJYH,24/07/UJYH,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,58,425.142578125,1,GTRFEZSE,GTRFEZSE,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,59,432.642578125,1,FGHJ.pdf),FGHJ.pdf),,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,60,446.142578125,2,Ipsos (http,Ipsos (http,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,61,453.642578125,1,s://www.ips,s://www.ips,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,62,461.142578125,1,os.com/fr-fr/,os.com/fr-fr/,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,63,468.642578125,1,legislatives-,legislatives-,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,64,476.142578125,9,2024/legisla 3-4 juillet 145-175 14-16 126-156 57-67 175-205 8-12,2024/legisla,3-4 juillet,145-175,14-16,126-156,57-67,175-205,8-12,,,,
